38,2/7/2018,284.298,284.298,284.298,284.298,284.298,284.298,284.298,284.298,284.298,284.298,284.298,284.298,284.298,284.298,284.298,284.298,284.298,284.298,284.298,284.298,300,300,334.732,403.237,478.296,550.503,636.22,721.633,801.379,890.626,949.7,949.7,949.7,949.7
39,2/8/2018,280.918,280.918,280.918,280.918,280.918,280.918,280.918,280.918,280.918,280.918,280.918,280.918,280.918,280.918,280.918,280.918,280.918,280.918,280.918,280.918,300,275.479,342.03,410.813,486.297,557.857,644.03,729.597,809.334,899.623,949.7,949.7,949.7,949.7
40,2/9/2018,277.469,277.469,277.469,277.469,277.469,277.469,277.469,277.469,277.469,277.469,277.469,277.469,277.469,277.469,277.469,277.469,277.469,277.469,277.469,277.469,300,282.976,349.371,418.436,494.301,565.337,651.719,737.58,817.318,908.775,949.7,949.7,949.7,949.7
41,2/10/2018,274.229,274.229,274.229,274.229,274.229,274.229,274.229,274.229,274.229,274.229,274.229,274.229,274.229,274.229,274.229,274.229,274.229,274.229,274.229,274.229,300,290.464,356.763,426.107,502.31,572.942,659.393,745.584,825.329,918.082,949.7,949.7,949.7,949.7
42,2/11/2018,270.976,270.976,270.976,270.976,270.976,270.976,270.976,270.976,270.976,270.976,270.976,270.976,270.976,270.976,270.976,270.976,270.976,270.976,270.976,270.976,300,297.943,364.196,433.826,510.322,580.673,667.112,753.608,833.368,927.543,949.7,949.7,949.7,949.7
43,2/12/2018,267.458,267.458,267.458,267.458,267.458,267.458,267.458,267.458,267.458,267.458,267.458,267.458,267.458,267.458,267.458,267.458,267.458,267.458,267.458,267.458,300,305.318,371.669,441.592,518.339,588.528,674.876,761.652,841.436,937.16,949.7,949.7,949.7,949.7
44,2/13/2018,263.673,263.673,263.673,263.673,263.673,263.673,263.673,263.673,263.673,263.673,263.673,263.673,263.673,263.673,263.673,263.673,263.673,263.673,263.673,263.673,300,312.704,379.183,449.405,526.359,596.53,682.684,769.716,849.531,946.931,949.7,949.7,949.7,949.7
45,2/14/2018,259.623,259.623,259.623,259.623,259.623,259.623,259.623,259.623,259.623,259.623,259.623,259.623,259.623,259.623,259.623,259.623,259.623,259.623,259.623,259.623,300,320.12,386.738,457.266,534.383,605.198,690.536,777.8,857.655,949.7,949.7,949.7,949.7,949.7
46,2/15/2018,255.306,255.306,255.306,255.306,255.306,255.306,255.306,255.306,255.306,255.306,255.306,255.306,255.306,255.306,255.306,255.306,255.306,255.306,255.306,255.306,300,327.564,394.333,465.175,542.412,613.763,698.461,785.904,865.806,949.7,949.7,949.7,949.7,949.7
47,2/16/2018,251.262,251.262,251.262,251.262,251.262,251.262,251.262,251.262,251.262,251.262,251.262,251.262,251.262,251.262,251.262,251.262,251.262,251.262,251.262,251.262,300,335.038,402.035,473.216,550.444,622.223,706.508,794.029,873.985,949.7,949.7,949.7,949.7,949.7
48,2/17/2018,246.638,246.638,246.638,246.638,246.638,246.638,246.638,246.638,246.638,246.638,246.638,246.638,246.638,246.638,246.638,246.638,246.638,246.638,246.638,246.638,258.648,342.541,409.801,481.396,558.284,630.579,714.555,802.269,882.193,949.7,949.7,949.7,949.7,949.7
49,2/18/2018,241.429,241.429,241.429,241.429,241.429,241.429,241.429,241.429,241.429,241.429,241.429,241.429,241.429,241.429,241.429,241.429,241.429,241.429,241.429,241.429,266.992,350.032,417.567,489.581,566.13,638.831,722.601,810.749,890.428,949.7,949.7,949.7,949.7,949.7
50,2/19/2018,235.635,235.635,235.635,235.635,235.635,235.635,235.635,235.635,235.635,235.635,235.635,235.635,235.635,235.635,235.635,235.635,235.635,235.635,235.635,235.635,275.291,357.446,425.332,497.77,574.019,646.949,730.648,819.193,898.691,949.7,949.7,949.7,949.7,949.7
51,2/20/2018,229.157,229.157,229.157,229.157,229.157,229.157,229.157,229.157,229.157,229.157,229.157,229.157,229.157,229.157,229.157,229.157,229.157,229.157,229.157,230,283.544,364.948,433.098,505.963,581.953,654.559,738.695,827.602,906.983,949.7,949.7,949.7,949.7,949.7
52,2/21/2018,222.077,222.077,222.077,222.077,222.077,222.077,222.077,222.077,222.077,222.077,222.077,222.077,222.077,222.077,222.077,222.077,222.077,222.077,222.077,229.937,291.753,372.538,440.864,514.16,589.93,662.227,746.725,835.975,915.302,949.7,949.7,949.7,949.7,949.7
53,2/22/2018,214.474,214.474,214.474,214.474,214.474,214.474,214.474,214.474,214.474,214.474,214.474,214.474,214.474,214.474,214.474,214.474,214.474,214.474,214.474,237.32,299.917,380.214,448.612,522.362,597.95,669.954,754.58,844.312,923.649,949.7,949.7,949.7,949.7,949.7
54,2/23/2018,206.346,206.346,206.346,206.346,206.346,206.346,206.346,206.346,206.346,206.346,206.346,206.346,206.346,206.346,206.346,206.346,206.346,206.346,206.346,244.755,308.036,387.979,456.184,530.567,606.014,677.738,762.511,852.614,932.025,949.7,949.7,949.7,949.7,949.7
55,2/24/2018,198.88,198.88,198.88,198.88,198.88,198.88,198.88,198.88,198.88,198.88,198.88,198.88,198.88,198.88,198.88,198.88,198.88,198.88,202.059,252.243,316.11,395.831,463.829,538.777,614.122,685.581,770.519,860.88,940.428,949.7,949.7,949.7,949.7,949.7
56,2/25/2018,191.208,191.208,191.208,191.208,191.208,191.208,191.208,191.208,191.208,191.208,191.208,191.208,191.208,191.208,191.208,191.208,191.208,191.208,208.668,259.784,324.139,403.947,471.546,546.99,622.274,693.482,778.605,869.111,948.859,949.7,949.7,949.7,949.7,949.7
57,2/26/2018,181.83,181.83,181.83,181.83,181.83,181.83,181.83,181.83,181.83,181.83,181.83,181.83,181.83,181.83,181.83,181.83,181.83,181.83,215.321,267.379,332.123,412.133,479.337,555.211,630.469,701.47,786.767,877.306,949.7,949.7,949.7,949.7,949.7,949.7
58,2/27/2018,171.961,171.961,171.961,171.961,171.961,171.961,171.961,171.961,171.961,171.961,171.961,171.961,171.961,171.961,171.961,171.961,171.961,171.961,222.016,275.026,340.061,420.318,487.2,563.439,638.708,709.523,795.007,885.465,949.7,949.7,949.7,949.7,949.7,949.7
59,2/28/2018,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,164.223,228.754,282.726,347.955,428.504,495.137,571.671,646.99,717.615,803.498,893.589,949.7,949.7,949.7,949.7,949.7,949.7
60,3/1/2018,50,50,50,50,50,50,50,50,50,50,50,50,50,50,58,90,130,170.181,235.535,290.479,355.704,436.689,503.268,579.905,655.413,725.747,812.004,901.677,949.7,949.7,949.7,949.7,949.7,949.7
61,3/2/2018,50,50,50,50,50,50,50,50,50,50,50,50,50,50,58.672,93.22,132.099,176.223,242.359,298.285,363.367,444.875,511.489,588.142,664.013,733.918,820.511,909.73,949.7,949.7,949.7,949.7,949.7,949.7
62,3/3/2018,50,50,50,50,50,50,50,50,50,50,50,50,50,50,62.917,97.686,137.757,182.349,249.226,306.145,371.049,453.244,519.706,596.383,672.62,742.129,829.018,917.747,949.7,949.7,949.7,949.7,949.7,949.7
63,3/4/2018,50,50,50,50,50,50,50,50,50,50,50,50,50,50,67.272,102.289,143.47,188.558,255.756,314.057,378.748,461.641,527.919,604.626,681.235,750.451,837.524,925.729,949.7,949.7,949.7,949.7,949.7,949.7
64,3/5/2018,50,50,50,50,50,50,50,50,50,50,50,50,50,50,71.738,107.029,149.237,194.851,262.435,322.022,386.466,469.93,536.126,612.873,689.858,758.822,846.028,933.674,949.7,949.7,949.7,949.7,949.7,949.7
65,3/6/2018,50,50,50,50,50,50,50,50,50,50,50,50,50,50,76.314,111.907,155.059,201.228,269.286,330.04,394.202,478.111,544.33,621.122,698.489,767.186,854.516,941.585,949.7,949.7,949.7,949.7,949.7,949.7
66,3/7/2018,50,50,50,50,50,50,50,50,50,50,50,50,50,50.761,81.001,116.923,160.936,207.689,276.309,338.111,401.954,486.184,552.438,629.375,707.128,775.545,863.012,949.459,949.7,949.7,949.7,949.7,949.7,949.7
67,3/8/2018,50,50,50,50,50,50,50,50,50,50,50,50,50,55.097,85.798,122.34,166.867,214.233,283.504,346.236,409.599,494.148,560.557,637.631,715.774,783.898,871.516,949.7,949.7,949.7,949.7,949.7,949.7,949.7
68,3/9/2018,50,50,50,50,50,50,50,50,50,50,50,50,50,59.478,90.705,127.967,172.853,220.867,290.871,354.617,417.329,501.52,568.714,645.89,724.429,792.244,880.028,949.7,949.7,949.7,949.7,949.7,949.7,949.7
69,3/10/2018,50,50,50,50,50,50,50,50,50,50,50,50,50,63.903,95.723,133.639,178.893,227.795,298.411,363.293,425.145,508.498,576.908,654.152,733.091,800.257,888.549,949.7,949.7,949.7,949.7,949.7,949.7,949.7
70,3/11/2018,50,50,50,50,50,50,50,50,50,50,50,50,50,68.372,100.875,139.356,184.987,234.764,306.664,371.964,433.046,515.708,585.139,662.417,741.761,808.322,897.078,949.7,949.7,949.7,949.7,949.7,949.7,949.7
71,3/12/2018,50,50,50,50,50,50,50,50,50,50,50,50,50,72.887,106.22,145.118,191.137,241.776,314.987,380.631,441.021,523.149,593.408,670.287,750.439,816.534,905.616,949.7,949.7,949.7,949.7,949.7,949.7,949.7
72,3/13/2018,50,50,50,50,50,50,50,50,50,50,50,50,50,77.445,111.628,150.926,197.341,248.829,323.231,389.293,449.052,530.823,601.781,678.127,759.124,824.892,914.162,949.7,949.7,949.7,949.7,949.7,949.7,949.7
73,3/14/2018,50,50,50,50,50,50,50,50,50,50,50,50,50,82.049,117.101,156.779,203.599,255.923,331.398,397.95,457.194,538.729,610.194,686.035,767.818,833.398,922.716,949.7,949.7,949.7,949.7,949.7,949.7,949.7
74,3/15/2018,50,50,50,50,50,50,50,50,50,50,50,50,51.315,86.697,122.637,162.676,209.912,263.06,339.486,406.603,465.446,546.869,618.606,694.011,776.519,842.051,931.278,949.7,949.7,949.7,949.7,949.7,949.7,949.7
75,3/16/2018,50,50,50,50,50,50,50,50,50,50,50,50,54.887,91.389,128.238,168.619,216.279,270.238,347.496,415.251,473.808,556.116,627.019,702.055,785.229,851.415,939.849,949.7,949.7,949.7,949.7,949.7,949.7,949.7
76,3/17/2018,50,50,50,50,50,50,50,50,50,50,50,50,58.556,96.127,133.944,174.622,222.702,277.457,355.009,423.895,482.562,565.216,635.432,710.167,793.946,860.914,948.428,949.7,949.7,949.7,949.7,949.7,949.7,949.7
77,3/18/2018,50,50,50,50,50,50,50,50,50,50,50,50,62.323,100.908,139.806,180.848,229.178,284.719,362.427,432.534,491.698,574.17,643.845,718.346,802.67,870.209,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7
78,3/19/2018,50,50,50,50,50,50,50,50,50,50,50,50,66.189,105.603,145.699,187.093,235.709,292.022,369.987,441.168,500.766,582.979,652.409,726.594,811.403,879.299,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7
79,3/20/2018,50,50,50,50,50,50,50,50,50,50,50,50,70.152,110.359,151.624,193.358,242.295,299.366,377.69,449.798,509.767,591.641,660.972,734.909,820.143,888.184,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7
80,3/21/2018,50,50,50,50,50,50,50,50,50,50,50,50,74.213,115.179,157.581,199.643,248.935,306.481,385.536,458.423,518.701,599.95,669.452,743.292,828.892,896.864,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7
81,3/22/2018,50,50,50,50,50,50,50,50,50,50,50,51.876,78.372,120.063,163.569,205.946,255.63,313.583,393.525,467.044,527.568,607.881,677.848,751.743,837.648,905.339,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7
82,3/23/2018,50,50,50,50,50,50,50,50,50,50,50,55.969,82.629,125.011,169.588,212.269,262.38,320.794,401.89,475.66,536.368,615.864,686.161,760.262,846.412,913.609,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7
83,3/24/2018,50,50,50,50,50,50,50,50,50,50,50,60.097,86.983,130.022,175.64,218.611,269.184,328.116,410.487,484.271,545.101,623.9,694.391,768.849,855.184,921.674,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7
84,3/25/2018,50,50,50,50,50,50,50,50,50,50,50,64.26,91.436,135.098,181.723,224.973,276.042,335.546,418.771,492.878,553.613,631.988,702.099,777.503,863.963,929.534,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7
85,3/26/2018,50,50,50,50,50,50,50,50,50,50,50,68.458,95.986,140.237,187.837,231.354,282.955,343.086,426.416,501.455,561.861,640.129,709.739,786.226,872.751,937.189,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7
86,3/27/2018,50,50,50,50,50,50,50,50,50,50,50,72.691,100.635,145.44,193.95,237.755,289.923,350.736,433.229,509.838,570.157,648.339,717.524,795.016,881.546,944.639,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7
87,3/28/2018,50,50,50,50,50,50,50,50,50,50,50,76.959,105.475,150.707,200.079,244.175,296.945,358.495,440.816,518.242,578.499,656.643,725.452,804.557,890.349,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7
88,3/29/2018,50,50,50,50,50,50,50,50,50,50,50,81.263,110.398,156.038,206.266,250.614,304.147,366.364,449.673,526.667,586.888,664.973,733.524,814.089,899.16,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7
89,3/30/2018,50,50,50,50,50,50,50,50,50,50,50,85.601,115.366,161.433,212.511,257.073,311.441,374.342,459.942,535.114,595.324,673.329,741.741,823.516,907.979,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7
90,3/31/2018,50,50,50,50,50,50,50,50,50,50,50,89.974,120.378,166.892,218.813,263.551,318.638,382.429,469.32,543.583,603.807,681.709,750.271,832.838,916.806,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7
91,4/1/2018,0,0,0,0,0,0,0,0,0,50,52.231,94.382,125.435,172.414,225.173,270.048,325.74,390.627,477.017,552.072,612.337,690.115,758.981,842.054,925.64,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7
92,4/2/2018,0,0,0,0,0,0,0,0,0,50,56.739,98.852,130.605,177.995,231.684,276.565,332.613,399.583,483.617,560.584,621.044,698.634,767.717,851.166,934.482,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7
93,4/3/2018,0,0,0,0,0,0,0,0,0,50,61.273,103.37,135.966,183.607,238.257,282.928,339.359,408.761,490.656,569.117,629.904,707.248,776.481,860.173,943.333,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7
94,4/4/2018,0,0,0,0,0,0,0,0,2.463,50,65.833,107.915,141.333,189.289,244.864,289.437,346.264,417.825,498.246,577.671,638.773,715.808,785.271,869.074,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7
95,4/5/2018,0,0,0,0,0,0,0,0,5.772,50,70.418,112.488,146.706,195.04,251.507,296.097,353.327,426.775,507.138,586.246,647.651,724.314,794.088,877.871,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7
96,4/6/2018,0,0,0,0,0,0,0,0,9.112,50,75.03,117.086,152.084,200.861,258.185,303.038,360.548,435.612,516.019,594.844,656.54,732.766,803.31,886.563,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7
97,4/7/2018,0,0,0,0,0,0,0,0,12.484,52.703,79.668,121.712,157.468,206.752,264.897,310.366,367.928,444.335,524.887,603.462,665.438,741.165,812.422,895.15,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7
98,4/8/2018,0,0,0,0,0,0,0,0,15.886,56.745,84.332,126.365,162.858,212.712,271.644,317.766,375.469,452.945,533.744,612.102,674.345,749.288,821.387,903.632,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7
99,4/9/2018,0,0,0,0,0,0,0,0,19.318,60.823,89.021,131.044,168.254,218.741,278.427,325.237,383.171,461.442,542.588,620.764,683.262,757.32,830.206,912.009,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7
100,4/10/2018,0,0,0,0,0,0,0,0,22.782,64.937,93.737,135.75,173.655,224.84,285.244,332.779,391.032,469.824,551.115,629.447,692.189,765.43,838.878,920.28,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7
101,4/11/2018,0,0,0,0,0,0,0,0,26.277,69.086,98.479,140.482,179.062,231.009,292.096,340.392,399.054,477.788,559.592,638.151,701.126,773.619,847.181,928.447,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7
102,4/12/2018,0,0,0,0,0,0,0,0,29.802,73.272,103.318,145.242,184.475,237.247,298.983,348.077,407.657,485.494,568.249,646.877,710.072,781.885,854.953,936.509,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7
103,4/13/2018,0,0,0,0,0,0,0,0.482,33.359,77.494,108.196,150.028,189.893,243.555,305.883,355.833,416.471,493.32,577.087,655.566,719.027,790.23,862.845,944.466,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7
104,4/14/2018,0,0,0,0,0,0,0,3.143,36.946,81.753,113.079,154.6,195.317,249.932,312.812,363.661,425.175,501.266,586.105,664.195,727.993,798.891,870.858,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7
105,4/15/2018,0,0,0,0,0,0,0,5.889,40.564,86.047,117.967,159.147,200.34,256.379,319.787,371.56,433.767,509.332,595.304,672.863,736.968,807.763,878.991,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7
106,4/16/2018,0,0,0,0,0,0,0,8.719,44.214,90.377,122.859,163.798,205.346,262.895,326.808,379.53,442.247,517.517,605.08,681.57,745.952,816.522,887.245,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7
107,4/17/2018,0,0,0,0,0,0,0,11.633,47.9,94.743,127.756,168.554,210.473,269.412,333.876,387.892,450.617,526.222,614.545,690.314,755.419,825.168,895.619,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7
108,4/18/2018,0,0,0,0,0,0,0,14.632,51.63,99.145,132.658,173.414,215.721,275.954,340.99,396.552,458.034,535.205,622.723,699.098,764.881,833.702,904.114,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7
109,4/19/2018,0,0,0,0,0,0,0,17.715,55.388,103.583,137.564,178.38,221.089,282.575,348.151,405.192,465.581,544.248,630.444,707.92,774.288,842.122,912.729,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7
110,4/20/2018,0,0,0,0,0,0,0,20.916,59.176,108.058,142.475,183.449,226.577,289.273,355.121,413.81,473.36,553.349,638.893,716.78,783.642,850.011,921.465,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7
111,4/21/2018,0,0,0,0,0,0,1.036,24.34,62.993,112.568,147.391,188.623,232.186,296.049,361.929,422.406,481.37,562.509,648.2,725.679,792.942,857.756,930.321,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7
112,4/22/2018,0,0,0,0,0,0,4.336,27.8,66.839,117.114,152.223,193.902,237.915,302.902,368.876,430.981,489.611,571.728,658.467,734.617,802.189,865.614,939.298,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7
113,4/23/2018,0,0,0,0,0,0,7.649,31.298,70.715,121.697,156.939,199.285,243.765,309.834,375.961,439.535,498.085,581.007,668.733,743.593,811.381,873.585,948.396,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7
114,4/24/2018,0,0,0,0,0,0,10.974,34.833,74.62,126.315,161.713,204.871,249.735,316.843,383.184,448.068,507.151,590.344,679.216,752.608,820.52,881.668,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7
115,4/25/2018,0,0,0,0,0,0,14.311,38.405,78.554,130.97,166.544,210.556,256.4,323.93,390.546,456.579,516.499,599.74,689.453,761.661,829.605,889.865,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7,949.7
